f_word,s_word,f_amount,s_amount,pair_amount,pmi
wystawa,i,1,392,4,4.145178415912908
wolontariat,i,1,392,4,4.145178415912908
i,konsekwentnie,392,1,4,4.145178415912908
intelektualny,i,1,392,4,4.145178415912908
przefiltrować,i,1,392,4,4.145178415912908
dinozaur,na,1,294,3,4.145178415912908
i,lipa,392,1,4,4.145178415912908
na,250,294,1,3,4.145178415912908
celowanie,i,1,392,4,4.145178415912908
klinika,na,1,294,3,4.145178415912908
odstawiać,na,1,294,3,4.145178415912908
i,wątroba,392,1,4,4.145178415912908
rzut,na,1,294,3,4.145178415912908
atrakcja,na,1,294,3,4.145178415912908
bakteryjny,i,1,392,4,4.145178415912908
izolacja,na,1,294,3,4.145178415912908
klej,i,1,392,4,4.145178415912908
digital,i,1,392,4,4.145178415912908
biec,i,1,392,4,4.145178415912908
zwracający,na,1,294,3,4.145178415912908
na,społecznościowe,294,1,3,4.145178415912908
i,odstresować,392,1,4,4.145178415912908
i,zostawać,392,1,4,4.145178415912908
i,niepełnosprawnych,392,1,4,4.145178415912908
proczytelnicze,i,1,392,4,4.145178415912908
na,42,294,1,3,4.145178415912908
i,wydalić,392,1,4,4.145178415912908
na,biurko,294,2,6,4.145178415912908
obróbczy,i,1,392,4,4.145178415912908
zaradność,i,1,392,4,4.145178415912908
na,goodreads,294,1,3,4.145178415912908
i,układanie,392,1,4,4.145178415912908
i,poszerzanie,392,1,4,4.145178415912908
elokwencja,i,1,392,4,4.145178415912908
programowy,i,1,392,4,4.145178415912908
dziki,i,1,392,4,4.145178415912908
palić,na,1,294,3,4.145178415912908
jednoznaczny,na,1,294,3,4.145178415912908
na,jesteś,294,1,3,4.145178415912908
sme,i,1,392,4,4.145178415912908
opiec,i,1,392,4,4.145178415912908
i,wspomagać,392,1,4,4.145178415912908
regularnie”,i,1,392,4,4.145178415912908
lęk,i,1,392,4,4.145178415912908
i,niegrzeczny,392,1,4,4.145178415912908
na,wychowanie,294,1,3,4.145178415912908
na,lewa,294,1,3,4.145178415912908
i,kolacja,392,4,16,4.145178415912908
i,platforma,392,1,4,4.145178415912908
i,mobil,392,1,4,4.145178415912908
na,wpłynąć,294,1,3,4.145178415912908
pogotowie,i,1,392,4,4.145178415912908
i,przekształcenie,392,1,4,4.145178415912908
na,przeciążenie,294,1,3,4.145178415912908
guada,i,1,392,4,4.145178415912908
i,nagłówek,392,1,4,4.145178415912908
i,opanowanie,392,1,4,4.145178415912908
przedszkole,na,1,294,3,4.145178415912908
i,atrament,392,1,4,4.145178415912908
i,wszechobecnych,392,1,4,4.145178415912908
ustny,i,1,392,4,4.145178415912908
1700,na,1,294,3,4.145178415912908
3d,i,1,392,4,4.145178415912908
veltkamp,na,1,294,3,4.145178415912908
zatrzymać,na,1,294,3,4.145178415912908
i,okoliczność,392,1,4,4.145178415912908
i,tajwanu,392,1,4,4.145178415912908
chować,i,1,392,4,4.145178415912908
i,jog,392,1,4,4.145178415912908
strategiczny,na,1,294,3,4.145178415912908
i,ambitnie,392,1,4,4.145178415912908
i,płodność,392,1,4,4.145178415912908
na,popołudnie,294,1,3,4.145178415912908
mindlab,na,2,294,6,4.145178415912908
włączać,na,1,294,3,4.145178415912908
na,siedzieć,294,1,3,4.145178415912908
„charlie’ego,i,1,392,4,4.145178415912908
na,pojedynczy,294,1,3,4.145178415912908
i,właściwy,392,2,8,4.145178415912908
„z,na,1,294,3,4.145178415912908
i,zaoszczędzenie,392,1,4,4.145178415912908
ruszający,na,1,294,3,4.145178415912908
ja,pamiętać,14,21,3,4.145178415912908
siedzieć,i,1,392,4,4.145178415912908
i,mimika,392,1,4,4.145178415912908
nieuprawniony,na,1,294,3,4.145178415912908
australii,i,1,392,4,4.145178415912908
i,scs,392,1,4,4.145178415912908
offtop,i,1,392,4,4.145178415912908
i,port,392,1,4,4.145178415912908
i,mobilny,392,1,4,4.145178415912908
taktyk,i,1,392,4,4.145178415912908
wybierać,mieć,7,28,2,4.145178415912907
ze,kluczowy,28,7,2,4.145178415912907
przede,wiedzieć,7,14,1,4.145178415912907
ciało,3,14,14,2,4.145178415912907
ponad,wiedzieć,7,14,1,4.145178415912907
kierunek,znaleźć,7,14,1,4.145178415912907
znaleźć,polski,14,7,1,4.145178415912907
ze,wysoki,28,7,2,4.145178415912907
z,bunkier,270,4,11,4.142504281614583
my,wrażliwość,59,5,3,4.140279616500068
my,później,59,5,3,4.140279616500068
my,koszt,59,5,3,4.140279616500068
większość,my,5,59,3,4.140279616500068
wymagać,my,20,59,12,4.140279616500068
zdolność,mózg,13,53,7,4.138883009381429
robić,to,7,211,15,4.138324744871845
prostu,czytać,10,69,7,4.136790630420189
ruch,może,5,79,4,4.134179416963651
może,jedynie,79,5,4,4.134179416963651
może,poprawić,79,5,4,4.134179416963651
kto,może,5,79,4,4.134179416963651
może,rosnąć,79,5,4,4.134179416963651
poruszać,nic,9,11,1,4.130531639948507
alba,akwarium,9,11,1,4.130531639948507
można,jeszcze,44,9,4,4.130531639948507
stres,dzień,21,33,7,4.130531639948507
tworzenie,nic,9,11,1,4.130531639948507
słownictwo,poprawiać,11,18,2,4.130531639948507
właśnie,alba,22,9,2,4.130531639948507
poprawiać,słownictwo,18,11,2,4.130531639948507
rozwiązanie,ale,11,54,6,4.130531639948507
zwłaszcza,nic,9,11,1,4.130531639948507
zmiana,stać,9,22,2,4.130531639948507
zbyt,nawóz,11,18,2,4.130531639948507
krytyczny,ale,11,54,6,4.130531639948507
nic,poprawiać,11,18,2,4.130531639948507
ty,zwłaszcza,11,9,1,4.130531639948507
analiza,zrozumienie,9,11,1,4.130531639948507
tylko,prowadzić,44,9,4,4.130531639948507
nawóz,postać,18,11,2,4.130531639948507
taki,rozwiązanie,36,11,4,4.130531639948507
aktywność,prowadzić,11,9,1,4.130531639948507
prowadzić,zrozumienie,9,11,1,4.130531639948507
alba,stać,9,22,2,4.130531639948507
każdy,sklep,33,3,1,4.130531639948506
gatunek,każdy,12,33,4,4.130531639948506
dzień,przekąska,33,6,2,4.130531639948506
obecnie,dzień,6,33,2,4.130531639948506
dzień,mała,33,9,3,4.130531639948506
wzmacniać,każdy,6,33,2,4.130531639948506
swój,dzień,9,33,3,4.130531639948506
każdy,samochód,33,3,1,4.130531639948506
pochodzić,każdy,3,33,1,4.130531639948506
dzień,poświęcać,33,3,1,4.130531639948506
linia,oraz,8,62,5,4.127620044528603
podczas,czytanie,32,183,59,4.126831471105914
być,typowo,348,2,7,4.124299686236992
być,wysoko,348,2,7,4.124299686236992
odsetek,być,2,348,7,4.124299686236992
być,widoczny,348,2,7,4.124299686236992
plecenie,do,1,199,2,4.123263639484467
do,mieszkanie,199,2,4,4.123263639484467
czesanie,do,1,199,2,4.123263639484467
do,polecenie,199,2,4,4.123263639484467
do,wyjazd,199,1,2,4.123263639484467
mechanik,do,1,199,2,4.123263639484467
wytłumaczyć,do,1,199,2,4.123263639484467
do,podjęcie,199,2,4,4.123263639484467
do,realnie,199,1,2,4.123263639484467
konieczny,do,2,199,4,4.123263639484467
wyciszyć,do,1,199,2,4.123263639484467
do,reprodukcja,199,2,4,4.123263639484467
potocznie,do,1,199,2,4.123263639484467
apelować,do,2,199,4,4.123263639484467
przyciśnięcie,do,1,199,2,4.123263639484467
sieć,do,2,199,4,4.123263639484467
postanowić,do,1,199,2,4.123263639484467
do,mroźny,199,1,2,4.123263639484467
przychodzić,do,2,199,4,4.123263639484467
formalnie,do,1,199,2,4.123263639484467
do,5000,199,1,2,4.123263639484467
do,deska,199,4,8,4.123263639484467
do,upowszechnianie,199,1,2,4.123263639484467
do,słodkowodny,199,1,2,4.123263639484467
do,pocierać,199,1,2,4.123263639484467
do,akurat,199,1,2,4.123263639484467
do,przeciwstawić,199,1,2,4.123263639484467
do,wyszukanie,199,2,4,4.123263639484467
do,yaris,199,2,4,4.123263639484467
zamieszanie,do,1,199,2,4.123263639484467
śniadanie,do,4,199,8,4.123263639484467
do,rubensów,199,1,2,4.123263639484467
do,sokratesa,199,1,2,4.123263639484467
do,gust,199,2,4,4.123263639484467
do,zastąpić,199,1,2,4.123263639484467
do,walka,199,2,4,4.123263639484467
kg,do,2,199,4,4.123263639484467
utrata,do,1,199,2,4.123263639484467
do,wzrosnąć,199,1,2,4.123263639484467
zapotrzebowanie,do,2,199,4,4.123263639484467
dojść,do,2,199,4,4.123263639484467
zatrudnienie,do,2,199,4,4.123263639484467
do,poszczególny,199,2,4,4.123263639484467
wysunąć,do,1,199,2,4.123263639484467
koza,do,1,199,2,4.123263639484467
wpuszczać,do,1,199,2,4.123263639484467
wyspa,do,1,199,2,4.123263639484467
do,serwisowania,199,1,2,4.123263639484467
do,wzrost,199,2,4,4.123263639484467
do,przekształcenie,199,1,2,4.123263639484467
do,przebudzenie,199,2,4,4.123263639484467
do,namawiać,199,1,2,4.123263639484467
deska,do,4,199,8,4.123263639484467
do,nabycie,199,2,4,4.123263639484467
okular,do,2,199,4,4.123263639484467
strzał,do,2,199,4,4.123263639484467
rozumiany,do,1,199,2,4.123263639484467
do,wywoływanie,199,1,2,4.123263639484467
do,wewnętrzny,199,2,4,4.123263639484467
wymagany,do,2,199,4,4.123263639484467
do,krótszy,199,2,4,4.123263639484467
do,złagodzenie,199,2,4,4.123263639484467
łatwy,do,4,199,8,4.123263639484467
do,zatrudnienie,199,2,4,4.123263639484467
do,całośc,199,1,2,4.123263639484467
do,jednowymiarowy,199,1,2,4.123263639484467
do,4,199,2,4,4.123263639484467
12,do,2,199,4,4.123263639484467
do,unikalny,199,2,4,4.123263639484467
przemęczać,do,1,199,2,4.123263639484467
usposobienie,do,1,199,2,4.123263639484467
do,zatrzymanie,199,2,4,4.123263639484467
maluch,do,1,199,2,4.123263639484467
do,obliczeniowy,199,1,2,4.123263639484467
do,ameryk,199,2,4,4.123263639484467
mocniejszy,do,1,199,2,4.123263639484467
prawo,do,4,199,8,4.123263639484467
tendencja,do,2,199,4,4.123263639484467
sumokształtnych,do,1,199,2,4.123263639484467
wrzucić,do,1,199,2,4.123263639484467
pełno,do,1,199,2,4.123263639484467
do,obsługa,199,2,4,4.123263639484467
do,ciągły,199,2,4,4.123263639484467
do,wyposażenie,199,2,4,4.123263639484467
wśród,który,6,166,10,4.121814422847398
jako,dziecko,23,26,6,4.120849086551167
sam,pozwalać,13,23,3,4.120849086551167
kolejny,pomóc,13,23,3,4.120849086551167
problem,zostać,13,23,3,4.120849086551167
miejsce,bohater,25,16,4,4.116032070253391
wszystek,pisarz,20,5,1,4.116032070253391
roślina,wybrać,30,10,3,4.116032070253391
dlaczego,przez,10,40,4,4.116032070253391
wymagać,fakt,20,10,2,4.116032070253391
przez,por,40,10,4,4.116032070253391
forma,informacja,10,20,2,4.116032070253391
przez,stała,40,5,2,4.116032070253391
naszej,miejsce,4,25,1,4.116032070253391
minuta,ciąg,10,10,1,4.116032070253391
społeczny,wynik,10,10,1,4.116032070253391
forma,która,10,20,2,4.116032070253391
wymagać,spacer,20,5,1,4.116032070253391
różny,najczęściej,30,10,3,4.116032070253391
zmienić,która,5,20,1,4.116032070253391
wiek,badanie,10,20,2,4.116032070253391
prosta,miejsce,8,25,2,4.116032070253391
pisanie,narzędzie,10,10,1,4.116032070253391
słowo,pierwsza,20,15,3,4.116032070253391
struktura,wszystek,5,20,1,4.116032070253391
ma,ogromny,30,10,3,4.116032070253391
niezwykle,która,10,20,2,4.116032070253391
miejsce,powiedzieć,25,4,1,4.116032070253391
przez,oznaczać,40,5,2,4.116032070253391
związany,gdy,5,20,1,4.116032070253391
ćwiczenie,miejsce,4,25,1,4.116032070253391
skomplikowany,badanie,5,20,1,4.116032070253391
postawa,miejsce,4,25,1,4.116032070253391
nazwa,gdy,5,20,1,4.116032070253391
gdy,13,20,5,1,4.116032070253391
informacja,rasa,20,10,2,4.116032070253391
wynik,naprawdę,10,10,1,4.116032070253391
powieść,skupienie,10,10,1,4.116032070253391
słuchawka,słuchawka,10,10,1,4.116032070253391
najczęściej,uczyć,10,10,1,4.116032070253391
minuta,ręka,10,10,1,4.116032070253391
skupienie,powieść,10,10,1,4.116032070253391
słowo,nikt,20,5,1,4.116032070253391
zaleta,która,5,20,1,4.116032070253391
przyjemność,metoda,10,10,1,4.116032070253391
klasa,najczęściej,10,10,1,4.116032070253391
ta,sam,154,13,20,4.114590096079485
życie,problem,31,13,4,4.105252231500148
nawet,przy,31,13,4,4.105252231500148
nawet,sam,31,13,4,4.105252231500148
zapach,książka,7,144,10,4.104536431415562
ten,dysponować,101,1,1,4.101676777276321
ten,reagować,101,3,3,4.101676777276321
ten,niezmiernie,101,1,1,4.101676777276321
ten,zmniejszać,101,2,2,4.101676777276321
ekspansja,ten,1,101,1,4.101676777276321
mimo,ten,2,101,2,4.101676777276321
cierpliwy,ten,1,101,1,4.101676777276321
ten,umacnianie,101,1,1,4.101676777276321
ten,obcy,101,4,4,4.101676777276321
myślący,ten,1,101,1,4.101676777276321
ten,lęk,101,1,1,4.101676777276321
miliard,ten,2,101,2,4.101676777276321
robert,ten,1,101,1,4.101676777276321
kwintesencja,ten,1,101,1,4.101676777276321
używać,ten,6,101,6,4.101676777276321
ten,rozważenie,101,1,1,4.101676777276321
ten,starzeć,101,1,1,4.101676777276321
ten,charakterystyczny,101,2,2,4.101676777276321
opracować,ten,1,101,1,4.101676777276321
ten,ślad,101,4,4,4.101676777276321
wywoływać,ten,1,101,1,4.101676777276321
określony,ten,1,101,1,4.101676777276321
wjazd,ten,3,101,3,4.101676777276321
ten,odstresować,101,1,1,4.101676777276321
sprzedać,ten,1,101,1,4.101676777276321
ozdoba,ten,3,101,3,4.101676777276321
pochylony,ten,1,101,1,4.101676777276321
ten,bolesny,101,1,1,4.101676777276321
zróżnicowany,ten,1,101,1,4.101676777276321
odpuścić,ten,1,101,1,4.101676777276321
początkujący,ten,1,101,1,4.101676777276321
ten,wypierać,101,1,1,4.101676777276321
makramowy,ten,1,101,1,4.101676777276321
ten,partnerstwo,101,1,1,4.101676777276321
region,ten,3,101,3,4.101676777276321
lecz,ten,4,101,4,4.101676777276321
zapoznawać,ten,1,101,1,4.101676777276321
sprawdzić,ten,3,101,3,4.101676777276321
masterpass,ten,1,101,1,4.101676777276321
ten,„dekadą,101,1,1,4.101676777276321
trochę,ten,4,101,4,4.101676777276321
ten,pamięciowy,101,3,3,4.101676777276321
ten,wąchać,101,1,1,4.101676777276321
wygrać,ten,1,101,1,4.101676777276321
ten,preferencja,101,1,1,4.101676777276321
ten,podróżować,101,2,2,4.101676777276321
ten,trochę,101,4,4,4.101676777276321
ten,prosty,101,1,1,4.101676777276321
ten,“wyrwać”,101,1,1,4.101676777276321
niż,ten,2,101,2,4.101676777276321
nielegalny,ten,2,101,2,4.101676777276321
zorientować,ten,1,101,1,4.101676777276321
wiedźmin,ten,2,101,2,4.101676777276321
trend,ten,2,101,2,4.101676777276321
zdać,ten,1,101,1,4.101676777276321
zakup,nowy,9,45,4,4.09811016225613
tworzenie,nowy,9,45,4,4.09811016225613
rozumieć,nowy,9,45,4,4.09811016225613
jeszcze,jeden,9,45,4,4.09811016225613
nawyk,jeden,9,45,4,4.09811016225613
jeden,korzyści,45,9,4,4.09811016225613
z,przód,270,3,8,4.098110162256129
z,wierzchni,270,3,8,4.098110162256129
płynący,z,3,270,8,4.098110162256129
kontakt,z,3,270,8,4.098110162256129
z,zatrzymana,270,3,8,4.098110162256129
z,konieczność,270,3,8,4.098110162256129
z,pewność,270,6,16,4.098110162256129
temat,tak,8,38,3,4.0969232473056865
często,czytelnik,19,16,3,4.0969232473056865
znacznie,wyobraźnia,16,19,3,4.0969232473056865
tak,sukces,38,8,3,4.0969232473056865
nasi,wyobraźnia,16,19,3,4.0969232473056865
więc,nasi,19,16,3,4.0969232473056865
wyobraźnia,pamięć,19,16,3,4.0969232473056865
za,niektóry,38,8,3,4.0969232473056865
za,teren,38,8,3,4.0969232473056865
niektóry,za,8,38,3,4.0969232473056865
ciało,powinien,14,29,4,4.09455234284294
powinien,mieć,29,28,8,4.09455234284294
raz,piesek,29,7,2,4.09455234284294
już,wiedzieć,29,14,4,4.09455234284294
gra,powinien,14,29,4,4.09455234284294
zakład,raz,7,29,2,4.09455234284294
ponad,już,7,29,2,4.09455234284294
gra,dzięki,14,29,4,4.09455234284294
może,prowadzić,79,9,7,4.093537432466305
stajnia,czas,2,51,1,4.08746291805662
czas,cenny,51,4,2,4.08746291805662
czas,stracić,51,2,1,4.08746291805662
czas,zaopatrzyć,51,2,1,4.08746291805662
czas,zacząć,51,8,4,4.08746291805662
czas,taka,51,4,2,4.08746291805662
czas,2000,51,2,1,4.08746291805662
przyswajanie,czas,4,51,2,4.08746291805662
skupienie,czas,10,51,5,4.08746291805662
czas,poniżej,51,2,1,4.08746291805662
czas,cierpliwość,51,2,1,4.08746291805662
spróbować,czas,2,51,1,4.08746291805662
czas,znajdować,51,8,4,4.08746291805662
znaczenie,ponieważ,6,17,1,4.0874629180566195
cały,zarówno,18,17,3,4.0874629180566195
jednak,zakup,34,9,3,4.0874629180566195
poszerzać,czas,6,51,3,4.0874629180566195
wiele,trzy,34,6,2,4.0874629180566195
by,poziom,18,17,3,4.0874629180566195
źródło,wiele,6,34,2,4.0874629180566195
oczytany,wiele,3,34,1,4.0874629180566195
czas,ostatni,51,6,3,4.0874629180566195
jednak,opowieść,34,6,2,4.0874629180566195
sklep,jednak,3,34,1,4.0874629180566195
wiele,mała,34,9,3,4.0874629180566195
kolej,czas,6,51,3,4.0874629180566195
maić,ilość,17,18,3,4.0874629180566195
ponieważ,mama,17,18,3,4.0874629180566195
wiele,lata,34,24,8,4.0874629180566195
literatura,zarówno,6,17,1,4.0874629180566195
produkcja,należeć,9,34,3,4.0874629180566195
opowieść,poziom,6,17,1,4.0874629180566195
czysta,należeć,3,34,1,4.0874629180566195
której,należeć,12,34,4,4.0874629180566195
późniejszy,ponieważ,6,17,1,4.0874629180566195
wielki,zdrowie,6,17,1,4.0874629180566195
mocno,należeć,3,34,1,4.0874629180566195
maj,wiele,3,34,1,4.0874629180566195
jednak,częściej,34,9,3,4.0874629180566195
wiele,wodny,34,3,1,4.0874629180566195
roślina,maić,30,17,5,4.0874629180566195
zdrowy,dla,7,73,5,4.084636873977857
ogół,on,4,128,5,4.081816354915478
bardzo,połączenie,32,16,5,4.081816354915478
on,tempo,128,4,5,4.081816354915478
wzbogacać,o,5,82,4,4.08040816052267
tu,o,5,82,4,4.08040816052267
dostarczać,o,5,82,4,4.08040816052267
wspominać,ta,2,154,3,4.078064220054371
naturalny,ta,2,154,3,4.078064220054371
idea,można,7,44,3,4.078064220054371
wybierać,można,7,44,3,4.078064220054371
rana,ta,2,154,3,4.078064220054371
perfekcja,ta,2,154,3,4.078064220054371
no,ta,2,154,3,4.078064220054371
ankieta,ta,2,154,3,4.078064220054371
patrzyć,ta,2,154,3,4.078064220054371
akwarium,mieć,11,28,3,4.078064220054371
ta,fara,154,2,3,4.078064220054371
ta,lepiej,154,8,12,4.078064220054371
ta,powstawanie,154,2,3,4.078064220054371
audiobooków,ta,2,154,3,4.078064220054371
umysł,wiedzieć,22,14,3,4.078064220054371
ta,zgodzić,154,2,3,4.078064220054371
można,ryba,44,7,3,4.078064220054371
drukowany,ta,2,154,3,4.078064220054371
tylko,posiadać,44,7,3,4.078064220054371
usilny,ta,2,154,3,4.078064220054371
ta,pojawić,154,2,3,4.078064220054371
wnioskowanie,ta,2,154,3,4.078064220054371
ta,ustalić,154,2,3,4.078064220054371
złowiony,ta,2,154,3,4.078064220054371
ta,chętnie,154,2,3,4.078064220054371
mieć,akwarium,28,11,3,4.078064220054371
ta,wygospodarować,154,2,3,4.078064220054371
otwierać,ta,2,154,3,4.078064220054371
tam,tylko,7,44,3,4.078064220054371
ta,wyraźnie,154,2,3,4.078064220054371
ta,przeważnie,154,2,3,4.078064220054371
ta,oecd,154,2,3,4.078064220054371
kierunek,można,7,44,3,4.078064220054371
można,kierunek,44,7,3,4.078064220054371
tylko,idea,44,7,3,4.078064220054371
koncentrować,na,7,294,20,4.07478908802151
po,raz,71,29,20,4.074088240283225
jaki,my,14,59,8,4.06989028860867
ciąg,życie,10,31,3,4.068726355475035
nawet,dom,31,10,3,4.068726355475035
nawet,jej,31,10,3,4.068726355475035
fakt,życie,10,31,3,4.068726355475035
czarny,oraz,5,62,3,4.068726355475035
narzędzie,jeśli,10,31,3,4.068726355475035
niezwykle,jeśli,10,31,3,4.068726355475035
alba,zostać,9,23,2,4.066401302528791
przypadek,jako,27,23,6,4.066401302528791
jako,tworzenie,23,9,2,4.066401302528791
pomóc,swój,23,9,2,4.066401302528791
pokazywać,ważny,9,23,2,4.066401302528791
zwłaszcza,pomóc,9,23,2,4.066401302528791
czytać,odpowiedzieć,69,3,2,4.06640130252879
morski,czytać,3,69,2,4.06640130252879
czytać,utrzymać,69,3,2,4.06640130252879
czytać,powyższe,69,3,2,4.06640130252879
czytać,ćwiczyć,69,12,8,4.06640130252879
neuronalne,czytać,3,69,2,4.06640130252879
twierdzić,czytać,3,69,2,4.06640130252879
akapit,czytać,3,69,2,4.06640130252879
ebooki,czytać,6,69,4,4.06640130252879
czytać,wzmacniać,69,6,4,4.06640130252879
czytać,miłość,69,3,2,4.06640130252879
wcale,czytać,3,69,2,4.06640130252879
czytać,nauczony,69,3,2,4.06640130252879
czytać,cóż,69,3,2,4.06640130252879
czytać,skupiać,69,6,4,4.06640130252879
który,nikt,166,5,8,4.0629207337938285
który,oprócz,166,5,8,4.0629207337938285
czytelnik,problem,16,13,2,4.059448541887024
więcej,temat,26,8,2,4.059448541887024
inny,wielkość,52,4,2,4.059448541887024
okazywać,że,8,156,12,4.059448541887024
